NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BURTON_ADIPOGENESIS_11	BURTON_ADIPOGENESIS_11		45	-0.27647126	-0.99180454	0.4798387	0.8651977	1.0	2098	tags=29%, list=18%, signal=35%	
HEIDENBLAD_AMPLICON_8Q24_DN	HEIDENBLAD_AMPLICON_8Q24_DN		35	-0.29022875	-0.99133193	0.46242774	0.8661608	1.0	2089	tags=29%, list=18%, signal=35%	
WP_OXIDATIVE_STRESS_RESPONSE	WP_OXIDATIVE_STRESS_RESPONSE		23	-0.31666085	-0.99127346	0.4749499	0.8658451	1.0	2551	tags=35%, list=21%, signal=44%	
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS		126	-0.22971833	-0.9910567	0.45048544	0.8660374	1.0	2148	tags=23%, list=18%, signal=28%	
REACTOME_ONCOGENE_INDUCED_SENESCENCE	REACTOME_ONCOGENE_INDUCED_SENESCENCE		29	-0.30117065	-0.99095225	0.46262625	0.865862	1.0	1193	tags=17%, list=10%, signal=19%	
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S		12	-0.3758379	-0.9908338	0.48319328	0.86571896	1.0	1461	tags=33%, list=12%, signal=38%	
SMIRNOV_RESPONSE_TO_IR_2HR_UP	SMIRNOV_RESPONSE_TO_IR_2HR_UP		44	-0.27627927	-0.99081147	0.4795082	0.86531276	1.0	1645	tags=20%, list=14%, signal=24%	
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN		37	-0.2838359	-0.9907219	0.4382716	0.8651207	1.0	3365	tags=38%, list=28%, signal=53%	
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP		42	-0.27318206	-0.9907086	0.46421662	0.8646791	1.0	1393	tags=17%, list=12%, signal=19%	
WANG_TUMOR_INVASIVENESS_DN	WANG_TUMOR_INVASIVENESS_DN		190	-0.21570672	-0.99055475	0.4651163	0.8646592	1.0	1384	tags=14%, list=12%, signal=16%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		36	-0.29170254	-0.99034214	0.45490983	0.8647874	1.0	1707	tags=22%, list=14%, signal=26%	
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN		749	-0.18688688	-0.99032265	0.5142349	0.86436766	1.0	2476	tags=22%, list=21%, signal=26%	
BENPORATH_EED_TARGETS	BENPORATH_EED_TARGETS		408	-0.19721453	-0.9900701	0.49444443	0.8646656	1.0	2565	tags=25%, list=21%, signal=31%	
ZHENG_BOUND_BY_FOXP3	ZHENG_BOUND_BY_FOXP3		376	-0.19844948	-0.9899532	0.47232473	0.86454105	1.0	2113	tags=21%, list=18%, signal=24%	
LIU_IL13_MEMORY_MODEL_UP	LIU_IL13_MEMORY_MODEL_UP		13	-0.38315803	-0.98991436	0.47357723	0.8641875	1.0	1429	tags=23%, list=12%, signal=26%	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP		148	-0.22092417	-0.9898993	0.46374047	0.86375684	1.0	1978	tags=22%, list=17%, signal=26%	
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION		9	-0.40976658	-0.9896462	0.446281	0.8640786	1.0	22	tags=11%, list=0%, signal=11%	
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN		8	-0.4185202	-0.9891553	0.48945147	0.8650468	1.0	171	tags=13%, list=1%, signal=13%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_PURPLE_DN	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_PURPLE_DN		7	-0.4544466	-0.9891204	0.4713376	0.86467004	1.0	2855	tags=43%, list=24%, signal=56%	
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP		13	-0.36171687	-0.98870206	0.4886598	0.865464	1.0	1185	tags=23%, list=10%, signal=26%	
SANDERSON_PPARA_TARGETS	SANDERSON_PPARA_TARGETS		11	-0.37931722	-0.98857766	0.44957983	0.8653792	1.0	1105	tags=27%, list=9%, signal=30%	
REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION		102	-0.23611727	-0.98857385	0.45070422	0.86491084	1.0	1317	tags=15%, list=11%, signal=16%	
WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS	WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS		28	-0.3004708	-0.98850536	0.47731754	0.86463267	1.0	1573	tags=25%, list=13%, signal=29%	
IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS	IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS		6	-0.4675657	-0.9881526	0.45891783	0.8651985	1.0	1925	tags=33%, list=16%, signal=40%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS		11	-0.38678783	-0.98766655	0.47245762	0.86624604	1.0	340	tags=18%, list=3%, signal=19%	
CHENG_TAF7L_TARGETS	CHENG_TAF7L_TARGETS		5	-0.49145684	-0.98762465	0.482	0.8658944	1.0	182	tags=20%, list=2%, signal=20%	
MCCLUNG_CREB1_TARGETS_UP	MCCLUNG_CREB1_TARGETS_UP		62	-0.25969204	-0.987573	0.46741155	0.8655969	1.0	3198	tags=35%, list=27%, signal=48%	
RATTENBACHER_BOUND_BY_CELF1	RATTENBACHER_BOUND_BY_CELF1		290	-0.20233504	-0.9872212	0.49809885	0.8662265	1.0	2096	tags=20%, list=18%, signal=24%	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING		29	-0.2976341	-0.98712766	0.45129225	0.86603785	1.0	534	tags=14%, list=4%, signal=14%	
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR		112	-0.22772528	-0.98698694	0.47128713	0.865982	1.0	1921	tags=19%, list=16%, signal=22%	
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION		7	-0.44119447	-0.9869707	0.46938777	0.86555105	1.0	3910	tags=71%, list=33%, signal=106%	
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE		13	-0.35830963	-0.9868371	0.46963564	0.8654836	1.0	1756	tags=31%, list=15%, signal=36%	
BURTON_ADIPOGENESIS_6	BURTON_ADIPOGENESIS_6		140	-0.22350399	-0.9864226	0.487524	0.86623764	1.0	2903	tags=29%, list=24%, signal=38%	
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN		49	-0.2662487	-0.98636025	0.47283703	0.86594874	1.0	3153	tags=41%, list=26%, signal=55%	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN		8	-0.42023543	-0.986223	0.46356276	0.865893	1.0	1951	tags=38%, list=16%, signal=45%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		16	-0.36203033	-0.986214	0.47034764	0.865448	1.0	2116	tags=31%, list=18%, signal=38%	
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	MILI_PSEUDOPODIA_CHEMOTAXIS_DN		378	-0.19483893	-0.98617077	0.51277375	0.86511177	1.0	1647	tags=16%, list=14%, signal=18%	
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY		20	-0.3344357	-0.98604757	0.44580778	0.86502117	1.0	3051	tags=35%, list=26%, signal=47%	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA		48	-0.26721618	-0.98582983	0.5067437	0.8651874	1.0	4291	tags=50%, list=36%, signal=78%	
REACTOME_MEMBRANE_TRAFFICKING	REACTOME_MEMBRANE_TRAFFICKING		507	-0.19029275	-0.98575616	0.53968257	0.86491656	1.0	1742	tags=17%, list=15%, signal=19%	
BILD_SRC_ONCOGENIC_SIGNATURE	BILD_SRC_ONCOGENIC_SIGNATURE		51	-0.26803422	-0.98557377	0.46946564	0.8650052	1.0	1484	tags=20%, list=12%, signal=22%	
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN		194	-0.21178758	-0.98533404	0.4935065	0.8652081	1.0	1579	tags=17%, list=13%, signal=19%	
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION		10	-0.3991316	-0.9849904	0.48508945	0.86575294	1.0	794	tags=20%, list=7%, signal=21%	
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP	ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP		131	-0.22225724	-0.9848498	0.4811321	0.86571515	1.0	2914	tags=35%, list=24%, signal=46%	
PID_IGF1_PATHWAY	PID_IGF1_PATHWAY		26	-0.30703142	-0.9848337	0.4874759	0.8652899	1.0	2698	tags=35%, list=23%, signal=45%	
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN	CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN		31	-0.29703125	-0.98419565	0.5046729	0.86672795	1.0	1983	tags=26%, list=17%, signal=31%	
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT		149	-0.21948984	-0.9841823	0.4943182	0.8662946	1.0	1617	tags=16%, list=14%, signal=18%	
MOOTHA_MITOCHONDRIA	MOOTHA_MITOCHONDRIA		377	-0.19668967	-0.98352283	0.52228165	0.8678203	1.0	1698	tags=16%, list=14%, signal=18%	
TURJANSKI_MAPK14_TARGETS	TURJANSKI_MAPK14_TARGETS		9	-0.41689187	-0.98326916	0.48565573	0.86811227	1.0	3476	tags=56%, list=29%, signal=78%	
DORN_ADENOVIRUS_INFECTION_32HR_DN	DORN_ADENOVIRUS_INFECTION_32HR_DN		32	-0.2883224	-0.98318386	0.4990099	0.86791396	1.0	2991	tags=28%, list=25%, signal=37%	
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN	REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN		24	-0.3130309	-0.9829658	0.47309834	0.86807954	1.0	1996	tags=29%, list=17%, signal=35%	
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA		21	-0.32431784	-0.9828087	0.49416342	0.86810154	1.0	2007	tags=24%, list=17%, signal=29%	
HAN_SATB1_TARGETS_UP	HAN_SATB1_TARGETS_UP		327	-0.19986953	-0.98257524	0.48197344	0.86834407	1.0	1751	tags=20%, list=15%, signal=22%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR		9	-0.4059389	-0.9825197	0.46900827	0.86802536	1.0	502	tags=22%, list=4%, signal=23%	
HEIDENBLAD_AMPLICON_8Q24_UP	HEIDENBLAD_AMPLICON_8Q24_UP		34	-0.2956166	-0.9825081	0.47553816	0.86758226	1.0	1279	tags=18%, list=11%, signal=20%	
PID_NCADHERIN_PATHWAY	PID_NCADHERIN_PATHWAY		25	-0.30761445	-0.98222655	0.46031746	0.8679525	1.0	1890	tags=32%, list=16%, signal=38%	
MARTINEZ_RESPONSE_TO_TRABECTEDIN	MARTINEZ_RESPONSE_TO_TRABECTEDIN		49	-0.26177084	-0.98222107	0.4853801	0.86749685	1.0	2047	tags=24%, list=17%, signal=29%	
BIOCARTA_CTL_PATHWAY	BIOCARTA_CTL_PATHWAY		8	-0.41528156	-0.9820077	0.475	0.86768806	1.0	60	tags=13%, list=1%, signal=13%	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS		78	-0.24634951	-0.98190975	0.50390625	0.8675189	1.0	3359	tags=35%, list=28%, signal=48%	
HWANG_PROSTATE_CANCER_MARKERS	HWANG_PROSTATE_CANCER_MARKERS		21	-0.3211198	-0.98175955	0.4874477	0.86750144	1.0	1576	tags=14%, list=13%, signal=16%	
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	REACTOME_TRANSLESION_SYNTHESIS_BY_POLK		17	-0.3366151	-0.98172534	0.4762846	0.86714983	1.0	1688	tags=18%, list=14%, signal=21%	
SANSOM_APC_TARGETS_REQUIRE_MYC	SANSOM_APC_TARGETS_REQUIRE_MYC		177	-0.2141572	-0.9813383	0.49908257	0.86785626	1.0	1606	tags=18%, list=13%, signal=20%	
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS		52	-0.2613258	-0.9811191	0.48809522	0.8680727	1.0	2526	tags=25%, list=21%, signal=32%	
SCHRAETS_MLL_TARGETS_UP	SCHRAETS_MLL_TARGETS_UP		22	-0.31939042	-0.98107654	0.47674417	0.8677323	1.0	1037	tags=14%, list=9%, signal=15%	
YANG_BCL3_TARGETS_UP	YANG_BCL3_TARGETS_UP		223	-0.2077368	-0.98099387	0.5098425	0.8674978	1.0	1578	tags=16%, list=13%, signal=18%	
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN		129	-0.22184008	-0.9808834	0.5048356	0.86735135	1.0	2931	tags=29%, list=25%, signal=39%	
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS		84	-0.2397676	-0.98064554	0.4682081	0.86759555	1.0	2003	tags=18%, list=17%, signal=21%	
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP		70	-0.24688844	-0.9801177	0.49905124	0.8687501	1.0	2694	tags=30%, list=23%, signal=39%	
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	SHIN_B_CELL_LYMPHOMA_CLUSTER_8		23	-0.3150932	-0.97978264	0.503055	0.8692704	1.0	1850	tags=35%, list=16%, signal=41%	
WP_T_CELL_MODULATION_IN_PANCREATIC_CANCER	WP_T_CELL_MODULATION_IN_PANCREATIC_CANCER		24	-0.31242266	-0.9787669	0.47440946	0.8718857	1.0	258	tags=8%, list=2%, signal=9%	
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT		30	-0.28836998	-0.97835493	0.48875254	0.87264955	1.0	1843	tags=17%, list=15%, signal=20%	
KEGG_MEDICUS_REFERENCE_V_D_J_RECOMBINATION	KEGG_MEDICUS_REFERENCE_V_D_J_RECOMBINATION		7	-0.44293278	-0.97804946	0.4730769	0.8731254	1.0	2414	tags=57%, list=20%, signal=72%	
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS	REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS		8	-0.41714883	-0.97782683	0.47713718	0.87332237	1.0	3901	tags=50%, list=33%, signal=74%	
REACTOME_VESICLE_MEDIATED_TRANSPORT	REACTOME_VESICLE_MEDIATED_TRANSPORT		521	-0.18943715	-0.9777451	0.52901024	0.87310517	1.0	1742	tags=17%, list=15%, signal=18%	
WAKASUGI_HAVE_ZNF143_BINDING_SITES	WAKASUGI_HAVE_ZNF143_BINDING_SITES		49	-0.26235005	-0.9775598	0.47835052	0.87317157	1.0	1197	tags=14%, list=10%, signal=16%	
REACTOME_PURINE_SALVAGE	REACTOME_PURINE_SALVAGE		10	-0.38639995	-0.97745556	0.4745098	0.87300545	1.0	802	tags=30%, list=7%, signal=32%	
MCCLUNG_DELTA_FOSB_TARGETS_2WK	MCCLUNG_DELTA_FOSB_TARGETS_2WK		26	-0.3087947	-0.97734576	0.47868216	0.8729037	1.0	2911	tags=35%, list=24%, signal=46%	
REACTOME_METABOLISM_OF_NUCLEOTIDES	REACTOME_METABOLISM_OF_NUCLEOTIDES		80	-0.23768853	-0.977281	0.49536178	0.8726393	1.0	1454	tags=18%, list=12%, signal=20%	
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN	NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN		11	-0.384134	-0.9768158	0.48727983	0.8736015	1.0	2246	tags=36%, list=19%, signal=45%	
POS_RESPONSE_TO_HISTAMINE_DN	POS_RESPONSE_TO_HISTAMINE_DN		6	-0.45935896	-0.9766955	0.50612247	0.873501	1.0	1382	tags=33%, list=12%, signal=38%	
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR		68	-0.25004047	-0.9766805	0.48554912	0.8730804	1.0	3031	tags=29%, list=25%, signal=39%	
HONMA_DOCETAXEL_RESISTANCE	HONMA_DOCETAXEL_RESISTANCE		32	-0.2876987	-0.97667795	0.49023438	0.8726238	1.0	1688	tags=19%, list=14%, signal=22%	
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES		50	-0.26078418	-0.97659075	0.47843137	0.87242925	1.0	3031	tags=30%, list=25%, signal=40%	
WP_SELENIUM_MICRONUTRIENT_NETWORK	WP_SELENIUM_MICRONUTRIENT_NETWORK		47	-0.26892635	-0.976292	0.4774951	0.87286365	1.0	2393	tags=23%, list=20%, signal=29%	
STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP	STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP		58	-0.25834832	-0.9761435	0.4923077	0.87283677	1.0	3051	tags=38%, list=26%, signal=51%	
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP		57	-0.25553194	-0.97568053	0.50396824	0.8737636	1.0	3133	tags=39%, list=26%, signal=52%	
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER	WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER		23	-0.31921503	-0.9756438	0.4981203	0.87340534	1.0	864	tags=17%, list=7%, signal=19%	
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION		8	-0.41848415	-0.97556007	0.48817205	0.8731831	1.0	1771	tags=38%, list=15%, signal=44%	
REACTOME_SOMITOGENESIS	REACTOME_SOMITOGENESIS		42	-0.27426755	-0.975424	0.46747968	0.87310904	1.0	4291	tags=50%, list=36%, signal=78%	
WP_NRF2ARE_REGULATION	WP_NRF2ARE_REGULATION		18	-0.33657444	-0.9754072	0.49	0.8726982	1.0	2222	tags=33%, list=19%, signal=41%	
GERHOLD_RESPONSE_TO_TZD_DN	GERHOLD_RESPONSE_TO_TZD_DN		12	-0.3624573	-0.97489524	0.48875254	0.87376904	1.0	2114	tags=42%, list=18%, signal=51%	
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE		40	-0.27451503	-0.97480154	0.49896482	0.8735685	1.0	1568	tags=18%, list=13%, signal=20%	
WP_METHYLATION_PATHWAYS	WP_METHYLATION_PATHWAYS		6	-0.46604404	-0.97467756	0.51340204	0.87348574	1.0	2524	tags=50%, list=21%, signal=63%	
WIERENGA_STAT5A_TARGETS_GROUP1	WIERENGA_STAT5A_TARGETS_GROUP1		73	-0.24439792	-0.974668	0.5126706	0.8730533	1.0	1973	tags=26%, list=17%, signal=31%	
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS	WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS		11	-0.37995613	-0.97415376	0.5041494	0.8741017	1.0	2493	tags=36%, list=21%, signal=46%	
NUYTTEN_NIPP1_TARGETS_DN	NUYTTEN_NIPP1_TARGETS_DN		697	-0.18572384	-0.97391903	0.5358423	0.8743528	1.0	2419	tags=21%, list=20%, signal=25%	
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION		73	-0.24456225	-0.9738763	0.49598393	0.8740114	1.0	1849	tags=22%, list=15%, signal=26%	
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS	WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS		62	-0.25702748	-0.97376347	0.50870407	0.873879	1.0	2552	tags=34%, list=21%, signal=43%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		33	-0.288917	-0.97359914	0.51282054	0.87390745	1.0	1350	tags=18%, list=11%, signal=20%	
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP	GROSS_HYPOXIA_VIA_ELK3_ONLY_UP		28	-0.29756665	-0.9725912	0.50206614	0.8764313	1.0	2004	tags=29%, list=17%, signal=34%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_ACTIVATION	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_ACTIVATION		5	-0.48423108	-0.9725291	0.499002	0.8761491	1.0	215	tags=20%, list=2%, signal=20%	
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN		11	-0.3742022	-0.9723356	0.4893204	0.87626654	1.0	2422	tags=36%, list=20%, signal=46%	
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY		7	-0.43061858	-0.97212535	0.47379455	0.8764117	1.0	1722	tags=29%, list=14%, signal=33%	
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY		8	-0.42690253	-0.97144526	0.5010142	0.8779582	1.0	3644	tags=63%, list=31%, signal=90%	
WP_ONECARBON_METABOLISM	WP_ONECARBON_METABOLISM		23	-0.31273553	-0.97127026	0.46516395	0.8780482	1.0	1174	tags=22%, list=10%, signal=24%	
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS		7	-0.43685797	-0.9710454	0.500998	0.8782432	1.0	3302	tags=71%, list=28%, signal=99%	
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH		177	-0.21152966	-0.9709053	0.52671754	0.8782117	1.0	3389	tags=34%, list=28%, signal=47%	
REACTOME_GAP_JUNCTION_ASSEMBLY	REACTOME_GAP_JUNCTION_ASSEMBLY		18	-0.3359216	-0.9707871	0.48023716	0.87810063	1.0	915	tags=17%, list=8%, signal=18%	
WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION	WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION		18	-0.33690232	-0.9706035	0.47637796	0.8781825	1.0	943	tags=17%, list=8%, signal=18%	
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP		266	-0.20146593	-0.9699022	0.56647396	0.8798265	1.0	2240	tags=21%, list=19%, signal=25%	
REACTOME_MEIOTIC_SYNAPSIS	REACTOME_MEIOTIC_SYNAPSIS		46	-0.2644666	-0.9696953	0.49796748	0.8799587	1.0	1461	tags=17%, list=12%, signal=20%	
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN		43	-0.2683895	-0.96928877	0.50094515	0.8807131	1.0	1725	tags=21%, list=14%, signal=24%	
SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN	SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN		5	-0.47510174	-0.96926194	0.4969574	0.8803367	1.0	2191	tags=40%, list=18%, signal=49%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY		8	-0.40773508	-0.96903074	0.49301398	0.8805765	1.0	1576	tags=38%, list=13%, signal=43%	
AMIT_EGF_RESPONSE_60_HELA	AMIT_EGF_RESPONSE_60_HELA		38	-0.28150836	-0.969005	0.49156117	0.88018835	1.0	2217	tags=26%, list=19%, signal=32%	
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES		25	-0.30936572	-0.9688564	0.484375	0.8801616	1.0	2551	tags=32%, list=21%, signal=41%	
SUZUKI_CTCFL_TARGETS_UP	SUZUKI_CTCFL_TARGETS_UP		6	-0.45751026	-0.96885496	0.5	0.8797016	1.0	2650	tags=50%, list=22%, signal=64%	
